par_id,community,text,label,text_length
79,vulnerable,"vulnerable: ""He said : """" To neutralise the attraction of terror ideology among our youth and other vulnerable persons , the International Community led by United States of America must support Nigeria to fight corruption , repatriate stolen funds and get out of economic recession as quickly as possible .""",0,307
9843,vulnerable,"vulnerable: The Christchurch City Mission : Our blithesome city missioner Michael Gorman is unfaltering in his ambition to help vulnerable people in our community . His vision for a modern facility for people in need was realised this year and , with architect Alun Wilkie , Gorman has created a special and inspirational space where people can get respite from , at times , very bleak lives .",1,393
2085,homeless,"homeless: Kigwe ward councilor , Paschal Sijila told this paper that 270 houses were destroyed in the area rendering 460 people homeless .",0,138
643,refugee,"refugee: Trudeau has expressed vastly different views to Trump on immigration , stressing Canada 's desire to host refugees . He has not commented publicly on Trump 's controversial immigration order , currently under review in the US courts .",0,243
391,homeless,homeless: An odd couple rushed to build a home in100 days . Love 's lost and the gaze of paparazzi arises when political marriages go on the rocks . It means separation -- Ranil Wickremasinghe has the least to loose ; Sirisena could be rendered homeless .,0,255
261,vulnerable,"vulnerable: ""Turner-Jones explained that a vibrant economy should be defined by """" productivity , has clear rules , protects the vulnerable and provides employment """" . """" Importantly , a vibrant economy must be growing , """" she added , noting that """" setting an ambitious growth target as the Economic Growth Council , chaired by Michael Lee-Chin , has recently done is a step in the right direction . """"""",0,406
7328,disabled,disabled: He urged his fellow disabled men and women to support President Mahama to have their lives transformed .,1,114
6326,migrant,"migrant: ""Shedding some light on the activities of her deceased daughter Leila and her foundation , Christine said : """" Leila fought all her life for justice and helped some immigrants . She worked with refugees and also gave photography lessons to some young children . So what we want to do with her foundation is to continue doing what she believed in as her will . """"""",1,372
5565,hopeless,"hopeless: It 's a typical tale of alcoholism , abuse , neglect and hopelessness -- with one major redeeming feature . Music . Recognising his aptitude , Larry Joe 's father encouraged him from an early age , and he shone in talent shows .",1,238
190,in-need,"in-need: ""Pop star Marc Anthony , who was born in New York but whose parents are from Puerto Rico , sent a blistering tweet aimed at the US President telling him to """" shut up about NFL . Do something about our people in need in #PuertoRico . We are American Citizens too . """"""",0,277
622,homeless,"homeless: Rosanne Haggerty runs the New York City nonprofit Common Ground , which has launched an effort to find permanent housing for 100,000 chronically homeless people .",0,172
265,migrant,"migrant: ""The office of Hungarian President Janos Ader says he has set October 2 as the date for a government-initiated referendum seeking political support to oppose any European Union efforts to resettle migrants among its member states . Ader 's office said the question to be asked in the referendum will be : """" Do you want the European Union to prescribe the mandatory settlement of non-Hungarian ci ...""",0,410
970,poor-families,poor-families: Mushatt 's has a rich history in Ireland where it helped thousands of poor families overcome ailments that beset them during the tenement days of poverty .,1,170
674,poor-families,"poor-families: The National Maternal and Child Health Center is where many poor families go to get free health services , food and accommodation , all covered under the national budget and the center 's income .",0,211
2208,migrant,"migrant: Egypt , which 152,000 immigrants in the US placed 5th on the level of education of its national there while Nigeria , which has over 260,000 immigrants placed 8th .",0,173
841,vulnerable,"vulnerable: He 'd break formation to attack without waiting for orders -- which irritated officers -- and liked to close within 200 yards of an enemy before firing . He was not invulnerable . Four of 10 crashes he experienced were because he was shot down , but was relatively unscathed .",0,288
515,poor-families,"poor-families: If implemented , it will take the medical and dental education away from the middle and even upper middle class families , what to talk of poor families .",0,169
1464,migrant,"migrant: He said the review showed that a total of 3,870 immigrants were illegally registered in the BVR as a result the Commission confiscated the voter cards they were issued with and their details deleted from the BVR database .",0,231
849,disabled,disabled: And he said that Khazzani 's Facebook page had mysteriously been disabled on Saturday -- the day after the foiled attack .,0,132
2170,poor-families,poor-families: He also suggested targeting child benefit at poor families and limiting the issuing of medical cards .,0,117
507,poor-families,"poor-families: ""? """" Cuts to nutrition programs such as the Supplemental Nutrition Assistance Program ( SNAP ) will hurt hungry children , poor families , vulnerable seniors and workers who can not find employment , """" said the letter , signed by Bishop Stephen Blaire . """" These cuts are unjustified and wrong . """" ? ?""",0,320
1015,poor-families,poor-families: Boys are preferred because they do not require the enormous dowry payments that bankrupt many poor families when their daughters marry .,0,151
510,in-need,"in-need: More than 2.4 million people in Libya are in need of humanitarian assistance , the UN said on Friday . <h> Related stories : <h> More from this Category :",0,163
2397,homeless,"homeless: Downpour destroys 40 houses in Zanzibar , 13 families homeless",0,72
3462,in-need,in-need: The candidate promises to do good things and help those in need .,1,74
419,disabled,disabled: A medical scandal that has resulted in hundreds of patients being poisoned and seriously disabled may soon lead to changes in the way medical devices are approved for use in Australia .,0,195
21,immigrant,"immigrant: Sisi 's lawyer , Grisel Ybarra , said the Cuban community is on edge amid the ongoing negotiations between Washington and Havana and the uncertainty about what renewed relations will mean for immigrants .",0,215
1184,disabled,"disabled: Victoria University of Wellington researchers have been awarded $300,000 in funding from the Health Research Council of New Zealand ( HRC ) for projects that will aid chronic pain suffers and the disabled .",0,216
1605,homeless,"homeless: In a telephone interview , both chairmen of Mvuna Island and the nearby Island of Mandakerenge said the incident happened on Sunday at around 1.00 pm when people had left their houses to perform various activities , rendering hundreds of them homeless .",0,263
2217,disabled,disabled: By continuing to use this site you consent to the use of cookies on your device as described in our cookie policy unless you have disabled them . You can change your cookie settings at any time but parts of our site will not function correctly without them . Close <h> Major Businesses <h> Sony inks broad content deal with Disney for Vue OTT service,0,360
1475,women,"women: It 's the perfect crowdfunded starting point for innovative , motivated Muslim women who have ideas but need funding . By Eren Cervantes-Altamirano .",0,156
10312,hopeless,"hopeless: In the last four decades , tribal society has passed through the most torturous , bloody , destructive , divisive and increasingly brutalising phases . The sons and daughters of these dark times saw nothing except barbarities , hopelessness and helplessness . The children of jihad from the war zone had no window of opportunity or expression . As they saw a most handsome young man -- an aspiring model with fascinating attire and alluring photo sessions -- being cold-bloodedly murdered , they simply could not take it anymore and thronged to public spaces with a white flag in their hands . Suddenly , we see a Pashtun civil rights ' spring emerging from the death-fields of FATA .",1,694
386,in-need,"in-need: Frankly , Hong Kong 's education system , with its worrying emphasis on examinations , is in need of reform but the government has little concern over these basic matters . It has been tasked with making local schools edge close to their mainland counterparts where no child emerges from the system without a thorough dousing in party propaganda .",0,356
147,hopeless,"hopeless: """""" Yes , almost every village has its version of a hopeless drunk , with countless tales of how these lot has lost its cause . This , however , is not the story of every Kenyan who partakes alcohol , """" snarls a tipsy Elvis , as he bangs the table for emphasis .""",0,274
142,hopeless,"hopeless: ""I wish I had this piece in hand a week ago when defending the Gov't handling of the GST . The Labor Govt has been hopelessly inept at selling itself - albeit fighting a mostly hostile press . The current Govt gets no recognition for any achievements , but somehow manages to get blamed if a tradie falls off a roof . Also - it continues to pain me how so many citizens are saying how tough they are doing it when clearly they are actually doing pretty well . It 's a bit like the miners who have become used to """" super """" profits and complain when profits fall back to more reasonable levels .""",0,606
30,immigrant,"immigrant: """""" I have the right family book . Why do they say I 'm an immigrant and order me to pay 50,000 riel a year ? Why do n't they acknowledge me as a Cambodian citizen ? They just started this early this year . Why was n't this a thing before ? """" Mr. Yang Ros asked .""",0,276
820,vulnerable,"vulnerable: An equity-based approach to ECD programming involves the implementation of inclusive programs designed to ameliorate the circumstances of the most disadvantaged and vulnerable children in society . Such inclusive programs must be able to recognize that children with disabilities have the right , just like other children , to fulfil their maximum potential and ought to have parallel access to mainstream health programs and services .",0,448
464,in-need,"in-need: """""" This particular property needs to be fully reconstructed internally , due to the high reading discovered , so the work is considerable . Our priority is to ensure that this property is made safe as soon as possible for those in need of housing .""",0,259
7888,homeless,homeless: Kate has also worked to help Liverpool 's homeless community by handing out gift boxes to women who are sleeping rough .,1,130
2604,disabled,disabled: 8 . Take special measures for the welfare of the disabled and autistic people and disadvantageous communities .,0,121
1794,hopeless,"hopeless: No matter what the challenges are that confront us , as Jamaicans , it is not in our character to allow hopelessness and despair to overcome us . We never give up hope . We never have and we never will .",0,213
1349,immigrant,"immigrant: The Buddhist nationalists in Myanamr call Rohingya illegal immigrants from Bangladesh while rights organisations call them one of the world 's most persecuted peoples . The 1.1 million stateless Rohingya people in Myanmar say they belong there as their predecessors have lived in the country for generations . Thousands of Rohingya people live in refugee camps , in deplorable conditions .",0,400
1837,poor-families,"poor-families: Through this programme , volunteers from MyMagnum carry out the eye-health awareness campaign by providing free eye check-ups and conducting awareness talk to pupils , as well as giving away prescriptive spectacles for pupils from poor families .",0,261
1305,homeless,homeless: The bridges at Asad Gate and Sadarghat have become the ideal place for open defecation by homeless people .,0,117
658,migrant,migrant: Do n't ignore the contribution of migrants : UN,0,56
106,women,"women: Join the Girl Power Ministry in worship <h> Prophet Bongi Ndimande , president of the Girl Power Ministry ( GPM ) , invites women and girls to the sixth annual conference of GPM that will be held at the Sasol Kinross Club from 25 to 26 August .",0,251
37,homeless,"homeless: A fire that broke out in a labor camp in Al Sailiya on the 8th of May left approximately 300 Sri Lankans , employed at a Janitorial Service Company in Qatar , homeless . They have been provided with temporary lodging after the fire . Expatriates who did not report to work under these circumstances have been arrested by the Qatar authorities .",0,354
2551,vulnerable,vulnerable: Terrorism Lack of distress call from the pilot suggested the place either experienced an explosive decompression or was destroyed by an explosive device led to this theory . It was reported that Malaysia is vulnerable to terrorist activity as it has been used as a transit hub .,0,290
1934,migrant,"migrant: Two powerful Democratic women senators have urged the Trump administration not to go ahead with its decision to revoke authorisation to immigrants on H-4 visas , a majority of who are Indian-Americans , as doing so would impact about 100,000 women .",0,258
996,refugee,"refugee: According to the final list issued by the Commission as many as 328 contestants are contesting from 29 constituencies of AJK 's ten districts , while 99 are in the run from 12 constituencies of Kashmiri refugees , spread over four provinces of Pakistan .",0,263
2153,disabled,"disabled: """""" The courts are not the place for a family like ours with a disabled child .""",0,90
2137,vulnerable,"vulnerable: Chaired by Jayne-Anne Gadhia , CEO of Virgin Money , the group were tasked with reviewing the current financial student support system , and to consider how student support meets the needs of the students from the poorest backgrounds and the most vulnerable .",0,271
2087,in-need,"in-need: ""On August 17 Derbyshire auction house Hansons sold a Derby Midland totem sign , with """" some rust , in need of restoration """" , for a hammer price of ? 310 ( estimate ? 80-120 ) . Five days earlier , Lacy Scott &amp; Knight of Bury St Edmunds took ? 380 ( estimate ? 300-600 ) for a totem sign in BR green for the Kent Southern Region station Paddock Wood , with the catalogue note : """" Would benefit from cleaning . """"""",0,430
2697,poor-families,"poor-families: By God 's grace , the church supports 15 charities ( educational , health and Christian missions ) on a monthly basis . This includes the children 's cancer unit of Korle Bu which has publicly indicated that our monthly donations for the past 5 years , which are the largest they receive , have allowed children from poor families all over the country and West Africa to receive life-saving treatment for free . This is verifiable .",1,447
1933,homeless,"homeless: ""At that time , the handful of bhikkhunis was not only illiterate but also homeless and hungry , says Bhikkhuni Lekshe . """" They needed some help . """"""",1,161
4466,women,women: She said these women deserve the same kind of choice that any women anywhere in the world should have .,1,110
2486,migrant,"migrant: ""He goes from migrant to migrant , checking their readiness for the journey to Serbia . By car , it would take less than five hours . On foot , the same journey takes about 10 days . When some giggle at his questions , he sets a stern tone : """" Shut up . This is n't a joke once you 're out there . If you think it 's funny , I 'll send you back to Athens . """"""",0,370
4239,hopeless,"hopeless: Saint Teresa spent her life emptying the Indian streets of the maimed , the needy , the indigent , the dying . Nawaz Sharif has spent his current prime ministerial term filling Pakistan 's streets with his opponents -- the politically disadvantaged , those hungry for power , and terminal cases who slip in and out of a coma of hopeless irrelevance . They exhort their followers to crowd every footpath , every road , every highway between Islamabad and Lahore , to agitate for his resignation/removal .",1,513
10311,homeless,"homeless: ""Poverty . Forty-seven million people rely on food stamps . Thirty-eight million households have nothing saved for retirement . Some 1.2 million children are homeless . An estimated 58,000 veterans live on the streets each night . These facts are a national disgrace . America 's massive , grinding poverty is eating away at our strength . What kind of a """" superpower """" allows a million children to fend for themselves on the street ?""",1,447
2590,disabled,"disabled: Answer : It is not even measured . However , according to the 2013 census , the unemployment rate of disabled people is 45 per cent . Based on the caf ? ' s calculations of equality this would make a cup of coffee cost $ ... yeah nah , I am not going to even try to extrapolate that , but it would be a hard gulp to swallow .",0,335
455,hopeless,"hopeless: Such a feeling has nothing to do with the recent slump in mainland shares , but rather , it 's because of the sense of hopelessness that pervaded this year 's July 1 protest .",0,185
2043,vulnerable,"vulnerable: Police in St Mary raised over $100,000 and provided meals for some of the parish 's most vulnerable people , thanks to a pioneering double-headed culinary initiative launched last month .",0,199
2165,in-need,in-need: GMA Kapuso Foundation reaches out to thousands in need,0,63
1156,poor-families,"poor-families: Brian Fong , principal at Roywood , says his school is filled with the children of working class and working poor families . He said school events are often less about money and more about community building . Roywood holds movie nights , yard sales and pizza lunches , and raises about $6,000 a year . Recently , they accumulated enough funds to build an outdoor classroom with stone seating in the schoolyard .",0,427
401,immigrant,"immigrant: Daugherty 's fiancee , who was at the ranch on the night of the shooting , told CBS 7 she could not comment on the case until it was completed , but said the couple had had multiple encounters with undocumented immigrants in the past month . She claimed they had had hundreds of dollars worth of supplies stolen by them from the ranch .",0,347
588,in-need,in-need: She probably felt sorry for him and felt that he was in need of sex . She has destroyed the good relationship that both of you have had . I find her statement to be repugnant .,0,185
5331,migrant,"migrant: Rosi captures the migrants ' overwhelming relief to be on dry land , the shock that gives way to mourning for their dead , and the crushing boredom they break up with rough-and-tumble football games .",1,209
2053,homeless,"homeless: ""The Phone Booth and Minority Report actor is a patron of the Irish Homeless Street Leagues - in his own words """" they provide provide an opportunity for those who are living without a roof over their head , or a warm bed to sleep in , to feel like they 're a part of a community , that they 're included and empowered in their lives """" - so his views on the issue of homelessness are just as valid as any expert or politician .""",1,439
992,immigrant,"immigrant: Hours earlier , he met Mexican President Enrique Pena Nieto but said they had not discussed financing the wall . The President later insisted he had told Trump , Mexico would not pay . There had been speculation that the Republican candidate would back off his plan to deport the estimated 11 million undocumented immigrants living in the US . <h> Local News",0,369
360,homeless,homeless: Call to restore hope for homeless through inquiry,1,59
2049,hopeless,"hopeless: ""Moreover , any attempt by the Government to sanction """" Onipa Nua """" will only bring about bad consequence for the party , it will breed discouragement and hopelessness among party members , it will actually drive away party members and also deter any floating voter or opposition party member from joining NPP , because which soldier will ever want to go for war under a Captain who care less about his soldiers ' welfare first ?""",0,442
1189,homeless,homeless: Paul Sheehan from Cork Simon said the group do not engage with the local homeless services and appear not to speak English .,0,134
663,immigrant,"immigrant: He added that the accused , who was employed by the Department of Justice , was arrested on June 21 for allegedly facilitating a bribery transaction between the Home Affairs immigration officer and an illegal immigrant .",0,231
806,immigrant,"immigrant: The result has been a full display of Trump 's propensity for exaggeration and more . During an appearance at the CIA Saturday , he wrongly said the inaugural crowds gathered on the National Mall stretched to the Washington Monument , despite clear photo evidence to the contrary . And during a reception with lawmakers from both parties Monday night , he repeated his false assertion that millions of illegal immigrants provided Hillary Clinton 's margin in the popular vote .",0,488
1784,refugee,"refugee: ""The report , """" Resettlement of Refugees and Private Sponsorship in Ireland """" , published on Tuesday , found that by November Ireland had settled 98 per cent of the 520 mostly Syrian refugees it had committed to accepting .""",0,235
2323,women,"women: """""" Powered by women , Time 's Up addresses the systemic inequality and injustice in the workplace that have kept underrepresented groups from reaching their full potential .""",0,182
1445,migrant,"migrant: ""In a move which highlighted the provisional nature of some of the Brussels deal , Cameron admitted details of an """" emergency brake """" -- limiting how much in benefits EU migrants can claim in Britain for their first four years here -- had yet to be worked out .""",0,273
832,migrant,"migrant: At the camp , there 's a small study centre ( happily , with solar-powered Wi-Fi ) as well as basic accommodation where the workers live , and where migrants can rest before they are moved from the island . Mona throws together strange combinations of people : border police , rangers , military personnel , scientists , cavers , immigrants and boy scouts .",0,366
467,refugee,"refugee: Refugees stand outside their tent at the Ifo Extension refugee camp in Dadaab , near the Kenya-Somalia border in Garissa County , KenyaReuters",0,151
694,in-need,"in-need: Right now , the town 's residents are urgently in need of food , water , anti-tetanus medicine , and formaldehyde for their dead . With most communication lines still down , they are relying on outside help for rescue .",0,228
1602,homeless,"homeless: ""The theft of a series of photos promoting awareness around homelessness is """" wrong on so many levels , """" says the executive director of Shelter Nova Scotia .""",0,171
2094,refugee,"refugee: Addressing the Fifth China-CEE Summit in Riga , Latvia , Li said nations worldwide are facing grave challenges and uncertainties in boosting development against a backdrop of lackluster global economic recovery , frequent regional conflicts and growing non-traditional security threats such as terrorism and refugee problems .",0,335
987,disabled,"disabled: ""Ms Lim 's claims come as a highly critical parliamentary inquiry report , released on Thursday , found that the level and number of """" allegations of ill-treatment of disabled children in New South Wales schools ... are unacceptable """" .""",0,249
447,refugee,"refugee: ""She said about 50 per cent of the refugees entering are children , many of them separated from their families or unaccompanied . """" This presents a massive protection risk , """" said Ms Ahmed .""",0,203
834,refugee,refugee: A young Syrian refugee boy at a makeshift camp on Lesbos . Photograph : Alkis Konstantinidis/Reuters,0,109
1950,immigrant,"immigrant: Ramos , who lives in Miami , considers himself an immigrant even though he has acquired US citizenship .",0,115
174,vulnerable,"vulnerable: """""" This is because these employees are in a vulnerable position , not being in the workplace , """" Rendle explains . """" If other employees take over their duties in their absence , an employer may decide that there is no longer any need for their position . """"""",0,273
7320,refugee,"refugee: """""" This was a very encouraging statement , and it was on this basis that we have been following up by trying to facilitate the return of the refugees back to Sri Lanka , """" he added . <h> Still languishing in camps""",1,225
9740,homeless,"homeless: By Fr Ron RolheiserWhenever we have been at our best , as Christians , we have opened our churches as sanctuaries to the poor and the endangered . We have a long , proud history wherein refugees , homeless persons , immigrants facing deportation , and others who are endangered , have taken shelter inside our churches . If we believe what Jesus tells us about the Last Judgment in the twentyfifth chapter of Matthew 's Gospel , this should serve us well when we stand before God at the end .",1,502
10405,poor-families,"poor-families: """""" The chance to help the marginalized became more personal because of my son . Because we need to have laws that shall also grant poor families with special children sufficient access to opportunities , like what I have done for my Israel , """" De Lima added .""",1,277
2633,hopeless,"hopeless: ""Still , we were pleased that the lesser-known """" Adele """" was able to break into the Top Five ( of 19 finalists ! ) , which shows that we are n't all that hopeless , after all .""",0,189
402,women,"women: A senior health worker quoted clearly defined duties of a nurse and a midwife , pointing out that it should effectively be a pointer to halt the collision course that these two groups seem to be bent on . A nurse , he said , is someone whose job it is to take care of the sick or injured , usually in a hospital , while a midwife is a person who is trained to help women to give birth to babies .",0,403
2152,migrant,"migrant: Irish patrol ships L ? Niamh and L ? Eithne have rescued a total of 6,720 refugees and migrants from the Mediterranean since the initiative began in the spring .",0,170
1849,in-need,"in-need: ""Sepuloni said she was hearing from the sector that """" changes to contracting are leaving many NGOs and service providers underfunded and unable to help people in need """" .""",0,182
459,refugee,"refugee: Israel must know that peace can not be achieved through war , but dialogue . A state that can not co-exist with others , is in permanent war with its neighbours , generates thousands of refugees , maims women , children and babies , and demolishes school and church buildings . Such a state can not avoid being subjected to scrutiny .",0,343
300,disabled,"disabled: Parents caring for their disabled children do not receive payment . In 2010 , the Human Rights Review Tribunal ruled a ministry policy to pay carers only if they were not related to the patient was discriminatory .",0,224
1533,immigrant,"immigrant: ""Texas Sen. Ted Cruz , whose father fled to the U.S. from Cuba in the 1950s , said Obama should n't visit while the Castro family remains in power . Florida Sen. Marco Rubio , another child of Cuban immigrants , lambasted the president for visiting what he called an """" anti-American communist dictatorship . """" """" Today , a year and two months after the opening of Cuba , the Cuban government remains as oppressive as ever , """" Rubio said on CNN . Told of Obama 's intention to visit , he added , """" Probably not going to invite me . """"""",0,549
297,refugee,"refugee: Then there are those who support German Chancellor Angela Merkel for her stance involving refugees . The small matter of the German election on Sept 24 might , however , determine her chances in the race .",0,214
414,in-need,"in-need: ""Meanwhile , the deputy chief executive of Dublin City Council has said that while he """" admires """" the Home Sweet Home campaign , the reality is that Apollo House is """" not acceptable accommodation """" for people in need .""",0,232
777,in-need,"in-need: How these debates play out will have an important role in determining the economic future of Asia and other emerging regions of the world . Do they copy the West 's welfare policies , and inherit the same problems in the future ? Will policymakers be smarter with their money , helping those in need without taking on a financial burden they ca n't afford down the road ? Will they choose to support welfare policies but fund them appropriately , or cut spending from elsewhere ? The politicians of the emerging world have ample examples to learn from in the experiences of the West . Let 's see if they make the same mistakes .",0,637
2044,migrant,"migrant: The Government has to carefully consider the merits for each property to be preserved or conserved . Currently , 72 buildings and structures are gazetted as national monuments , some of which were private residences . And we have conserved over 7,000 buildings . Many of these pre-date our independence and hark back to our early immigrant and colonial era , such as Admiralty House , the House of Tan Yeok Nee and the Sun Yat Sen Nanyang Memorial Hall .",0,463
96,women,"women: ""In the wake of the sexual-assault allegations against Supreme Court nominee Brett Kavanaugh , reporters began to more closely examine his time at Yale . As an undergraduate , he was a member of Delta Kappa Epsilon , a well-known """" party frat """" that rose to national infamy in 2011 after videos circulated of recruits chanting , """" No means yes , yes means anal . """" After graduation , he went on to clerk for the now-disgraced Judge Alex Kozinski , who retired last yearafter more than 15 women accused him of subjecting them to unwanted , inappropriate sexual behavior for years . ( Kavanaugh claims he had no knowledge of Kozinski 's alleged misconduct , but skeptics find that unlikely . )""",0,703
7637,in-need,"in-need: ""Another fond memory I cherish was the day he and I were coming from the mosque when two men approached him and importuned him to give them money . They said they had n't eaten all day . My dad was the kindest human being I ever know . He would give his last penny to people in need . So he gave the men all the money he had on him . """" I do n't have a lot with me now , but I am a salary earner and the month will end in a few days . You need this more than I do , """" he said .""",1,488
2575,immigrant,immigrant: The 23-strong front bench team was officially sworn in on Monday and features a minister for women who 's privately opposed to abortion and a multiculturalism minister who believes all non-indigenous Australians are essentially immigrants .,0,251
60,homeless,"homeless: Life on the streets , she remarks , was really no different from home , where she often slept hungry or out in the cold when the landlord locked them out . Awino will therefore always be grateful to that kind man who came to her rescue and took her to Boma Rescue Center , a home that provides temporary shelter for homeless children .",0,345
1123,homeless,"homeless: """""" This nostalgia of homelessness is the fate of my generation and tribe . I am not the only one walking on this pathway of anguish , a whole caravan of wounded souls is walking with me . """" ( Ashfaq Ahmed )""",1,219
2464,migrant,"migrant: As a first-generation immigrant who built the infrastructure for delivering efficient internet to Latin America , Medina exemplifies the upside of providing opportunities to foreigners .",0,195
1910,refugee,refugee: The report came after two UN agencies last week warned that critical shortages in food assistance are affecting some 2 million refugees in ten African countries .,0,171
5207,homeless,"homeless: He lost both his parents within a month of each other , and now a young Tauranga man is facing the prospect of becoming homeless .",1,140
514,in-need,"in-need: """""" H.E.R.O . gives a chance to employees to reach out and help those who are in need , """" shares CEMEX treasury operations team lead in Asia Daisy delos Angeles . She also believes that employee volunteerism , like what they do , is indicative of employee-company 's unified mission to demonstrate concern for society .""",1,330
1898,women,"women: However , this was not to be , as the Kenya Open women 's champion fell at the hands of Morocco 's Chiraz Bechir , who won 6-1 , 6-3 , to qualify for the last four .",0,172
1824,poor-families,"poor-families: """""" I am climbing all these summits to raise funds which will be directed towards educating at least 1-5 girls of my age . These girls should not necessarily be picked from poor families in India but rather anywhere across the world , """" she said .""",1,264
2122,refugee,"refugee: Likewise , research has shown that governments that deny refugees ' work rights repress entrepreneurship neglect a valuable tax base and stifle opportunities for trade and economic growth .",0,198
1609,migrant,"migrant: ""Some Facebook users such as """" Chris Lee """" applauds PM Lee 's efforts to tackle the problem head on but many others are expressing concern , with many wondering if immigrants are the only solution to Singapore 's low birth rate .""",0,241
2418,refugee,refugee: Trump on Friday signed an executive order suspending the US refugee resettlement program for 120 days .,0,112
4607,poor-families,"poor-families: Now , we want to focus on infrastructure . When we came to power in Uttar Pradesh , in the last nine months alone , we have managed to provide houses to poor in both rural and urban areas , electrification work is being undertaken in a big way , and 25 lakh poor families have been given free electricity connections which has reduced our line loss .",1,365
636,homeless,"homeless: Even if the dog had been a homeless stray , she said , it should not have been euthanised on the spot .",0,113
2074,immigrant,"immigrant: ""Mu ? oz was with Cesar Chavez in the Central Valley in California in 1965 , part of a seminal labor movement demanding rights and respect for farmworkers . After a stint organizing for the United Farmworkers in Boston , where he met his wife , Mu ? oz settled four decades ago in the Little Village neighborhood of Chicago . That 's where he met Jesus """" Chuy """" Garc ? a , a political activist with the vibrant , independent movement then pushing for immigrants rights , labor rights and basic services in black and Latino neighborhoods .""",0,552
1243,hopeless,"hopeless: In his recent public lecture , Dr Bawumia launched a major destabilization campaign which government deems as one orchestrated to cause economic hopelessness .",0,169
5746,in-need,in-need: She called on the general public to volunteer to donate blood and that way rescue the lives of patients in need of blood transfusion .,1,143
1481,disabled,"disabled: ""Not for him those guidebooks for the disabled , pointers to safe havens where a warm welcome is assured . This is a man who climbed the Tower of Pisa """" with special permission , on my bum , backwards """" .""",0,217
558,hopeless,"hopeless: The nationalists were treated like peasants and serfs , confined to ghettos and lowlands while the unionists lorded it over them . The Irish nationalist party that sprung up was hopelessly ineffective and occasional IRA campaigns came to nought .",0,256
1150,immigrant,"immigrant: Born in London in 1963 as Georgios Kyriacos Panayiatou , son of a Greek Cypriot immigrant father and English mother , Michael became one of the best-selling British recording artists of all time . He sold over 115 million records worldwide by the time of his death .",0,277
84,vulnerable,"vulnerable: Nevertheless , the schism within the Ahmadiyya community and Mirza Muhammad Ahmad 's unabashed claims left the movement vulnerable against accusations of being heretical .",0,183
2542,disabled,"disabled: This suggests that more change can be expected in both the short and long term future , with China developing a policy framework that supports its public and international backing for disabled employment and further incentivizes China-based businesses to hire disabled workers .",0,288
1721,poor-families,"poor-families: Tann 's organisation terrorised poor families in the south of America for almost three decades and specialised in stealing white babies , especially those with blonde hair and blue eyes .",0,202
840,immigrant,immigrant: What about undocumented immigrants ?,0,47
6211,women,"women: """""" I think another main theme is the power of human resilience and bounding back from the ashes of ruin , and being willing as a really young person to speak out and to try and get justice . The bravery of these young women has just been astounding to us. """"""",1,267
2102,hopeless,"hopeless: David Frith 's gloomy study ' By His Own Hand ' noted the passing of at least 85 top cricketers in that manner , figures dissolved by crushing depression , hopelessness and paranoia .",0,193
1519,poor-families,"poor-families: """""" We are prepared to work tirelessly with everyone , to make sure we can bring them all closer to brokering an agreement which will diffuse the situation , and prevent the risks of a lost academic year , and incredible social and economic strain on especially poor families . """" Mpumlwana concluded . <h> Related Stories""",0,338
2135,homeless,"homeless: Vices and violence are prevalent on the streets , and unguarded homeless kids are almost often the victims . So Casi ? o took the initiative to care for them not only as his apprentice , but also like a family .",0,221
202,migrant,migrant: US President Donald Trump says he will sign an executive order to end migrant family separations,0,105
867,immigrant,immigrant: He withdrew from the Turkish Airlines Open when relations between the US and Turkey reached a point that both countries suspended non-immigrant visa services for travel between the two countries .,0,207
362,hopeless,hopeless: This prescription will fail hopelessly and not be practical . So the crux of the whole thing is to be wise and intelligent and abstain from smoking .,0,159
1627,homeless,"homeless: Woman raises over $150,000 for homeless man who gave away his last $27",0,80
1912,vulnerable,"vulnerable: If nations do n't start focusing on their most vulnerable , another 68 million children will die before they are 5 by 2030 , while another 119 million will be chronically malnourished , the agency warned . Open defecation , which in India alone leads to pathogenic diseases that kill 700,000 children every year , will also remain a vicious public health threat .",0,375
1232,refugee,"refugee: He was also named a named a youth ambassador by the UN 's Relief and Works Agency , which serves Palestinian refugees across the Middle East . The agency runs the Khan Younis refugee camp in Gaza , where Assaf has lived since the age of 4 .",0,249
5031,vulnerable,"vulnerable: """""" The safety and well-being of our vulnerable populations are very important to us . The Diocese of Orlando Safe Environment Policy reflects vital measures to safeguard the children of God . We pray for all victims and their families and for those involved in this situation , """" officials said in a news release .""",1,329
10445,refugee,refugee: More than 150 volunteers spent the night in ' survival camps ' to highlight the plight of refugees this winter .,1,121
1339,in-need,"in-need: """""" Pacific Partnership 2018 offers an excellent opportunity for the U.S. and Sri Lankan militaries to serve Sri Lankans in need and expand our growing partnership in humanitarian and disaster relief , """" said U.S. Ambassador to Sri Lanka and the Maldives Atul Keshap . """" From medical clinics to free public concerts , our sailors will bring the best of America to local communities . """"""",1,398
803,in-need,"in-need: """""" Crowdfunding for grownups """" : BridgePointe connects investors to small businesses in need of capital""",0,115
957,hopeless,"hopeless: Since recently , my feelings of hopelessness have increased to the point where I have been contemplating suicide . I feel isolated , bitter and tense .",0,161
